Birth Latitude,Birth Longitude,Births,Location ID,key,AWC Latitude,AWC Longitude,AWC Name,AWC_ID,Distance
17.3954169,77.5370822,2.68409824,963,1,17.4157,77.5502,URINTI TANDA,1510100,2.6502751909992006
17.3954169,77.5454156,0.93217176,964,1,17.4157,77.5502,URINTI TANDA,1510100,2.3118020811488575
17.3954169,77.5537489,1.44200265,965,1,17.4157,77.5502,URINTI TANDA,1510100,2.2865955953878934
17.3954169,77.5620822,0.85307503,966,1,17.4157,77.5502,URINTI TANDA,1510100,2.5838344985307806
17.3954169,77.57041559999998,0.92713612,967,1,17.4157,77.5502,URINTI TANDA,1510100,3.112477835037646
17.3954169,77.57874890000002,1.0028758,968,1,17.4157,77.5502,URINTI TANDA,1510100,3.7765592559331584
17.3954169,77.5870822,2.41969967,969,1,17.4157,77.5502,URINTI TANDA,1510100,4.516732456202315
17.3954169,77.5954156,2.80994368,970,1,17.4356,77.6111,RACHAKATA TANDA,1510096,4.767974684779723
17.3954169,77.6037489,2.71238279,971,1,17.4356,77.6111,RACHAKATA TANDA,1510096,4.535716450684838
17.3954169,77.6120822,4.24764776,972,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,3.8085565879659056
17.3954169,77.6204156,4.20474195,973,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,3.023072798215022
17.3954169,77.6287489,3.23396373,974,1,17.3844,77.6466,NAGULAPALLY I,1510059,2.2558308123705633
17.3954169,77.63708220000002,4.2459693,975,1,17.3844,77.6466,NAGULAPALLY I,1510059,1.5876703973042232
17.3954169,77.64541559999998,4.29055357,976,1,17.3844,77.6466,NAGULAPALLY I,1510059,1.2314534843341145
17.3954169,77.65374890000002,4.29055357,977,1,17.3844,77.6466,NAGULAPALLY I,1510059,1.4408809589315164
17.3954169,77.6620822,4.29055357,978,1,17.3844,77.6466,NAGULAPALLY I,1510059,2.049306374578328
17.3954169,77.6704156,4.29055357,979,1,17.3925,77.6874,Mangraspally,1506122,1.8311713944586765
17.3954169,77.6787489,4.29055357,980,1,17.3925,77.6874,Mangraspally,1506122,0.9735851265201333
17.3954169,77.6870822,4.29055357,981,1,17.3925,77.6874,Mangraspally,1506122,0.32609278389949137
17.3954169,77.69541559999998,4.29055357,982,1,17.3925,77.6874,Mangraspally,1506122,0.9102814086148062
17.3954169,77.70374890000002,4.29055357,983,1,17.3931,77.7106,Salbathapoor - I,1506098,0.7712702462069249
17.3954169,77.7120822,4.03312063,984,1,17.3931,77.7106,Salbathapoor - I,1506098,0.3018406287595282
17.3954169,77.7204156,4.29055357,985,1,17.3931,77.7106,Salbathapoor - I,1506098,1.0729230611033687
17.3954169,77.7287489,4.29055357,986,1,17.3845,77.7361,ANNASAGER-1,1510061,1.4429243868889652
17.3954169,77.7370822,4.29055357,987,1,17.3864,77.7428,BUGGAPUR,1510064,1.1719179155587536
17.3954169,77.7454156,4.29055357,988,1,17.3946,77.7548,Lingampalli,1510253,0.9999091737082443
17.3954169,77.7537489,4.29055357,989,1,17.3946,77.7548,Lingampalli,1510253,0.14384143927667534
17.3954169,77.76208220000002,4.29055357,990,1,17.3946,77.7548,Lingampalli,1510253,0.778031871138224
17.3954169,77.77041559999998,4.29055357,991,1,17.3974,77.7797,Kankanalpally,1506057,1.009533441455503
17.3954169,77.77874890000002,4.29055357,992,1,17.3974,77.7797,Kankanalpally,1506057,0.24250733388005624
17.3954169,77.7870822,4.29055357,993,1,17.3974,77.7797,Kankanalpally,1506057,0.8137623308216649
17.3954169,77.7954156,4.29055357,994,1,17.4029,77.7847,Jinnaram,1506056,1.4089482880566273
17.3954169,77.8037489,4.29055357,995,1,17.3823,77.8115,M D Pally -I,1511020,1.6744591602802126
17.3954169,77.8120822,3.86149812,996,1,17.4051,77.8206,Beerol,1506058,1.4057566873325635
17.3954169,77.82041559999998,4.24764776,997,1,17.4051,77.8206,Beerol,1506058,1.0768893569783793
17.3954169,77.82874890000002,4.29055357,998,1,17.4051,77.8206,Beerol,1506058,1.3809164066449031
17.3954169,77.8370822,4.29055357,999,1,17.4051,77.8206,Beerol,1506058,2.053740730442154
17.3954169,77.8454156,2.6138804,1000,1,17.3898,77.8644,Madanapally I,1511016,2.109054316249914
17.3954169,77.8537489,3.99021482,1001,1,17.3898,77.8644,Madanapally I,1511016,1.291292949788123
17.3954169,77.8620822,4.29055357,1002,1,17.3898,77.8644,Madanapally I,1511016,0.6712504154063536
17.3954169,77.8704156,4.29055357,1003,1,17.3898,77.8644,Madanapally I,1511016,0.8930523902254797
17.3954169,77.8787489,4.29055357,1004,1,17.3898,77.8644,Madanapally I,1511016,1.6456990942834548
17.3954169,77.88708220000002,4.29055357,1005,1,17.3988,77.899,Mamdhanpally,1511071,1.3193453539341164
17.3954169,77.89541559999998,4.29055357,1006,1,17.3988,77.899,Mamdhanpally,1511071,0.5349473207039112
17.3954169,77.90374890000002,4.20474195,1007,1,17.3988,77.899,Mamdhanpally,1511071,0.6288300719507829
17.3954169,77.9120822,4.29055357,1008,1,17.4037,77.9115,Ekmamidi -II,1511070,0.9231080590297678
17.3954169,77.9204156,4.29055357,1009,1,17.4034,77.9194,Ekmamidi -I,1511069,0.8941973403497344
17.3954169,77.9287489,4.29055357,1010,1,17.3854,77.9252,Mulamada,1511078,1.1757668391114613
17.3954169,77.9370822,4.29055357,1011,1,17.3895,77.9418,Pendlimadgu,1511022,0.8267297265733341
17.3954169,77.94541559999998,4.29055357,1012,1,17.3895,77.9418,Pendlimadgu,1511022,0.7616181350460581
17.3954169,77.95374890000002,4.29055357,1013,1,17.3943,77.9567,Chittigadda -I,1511047,0.3368692062884607
17.3954169,77.9620822,4.29055357,1014,1,17.3923,77.9636,Chinchalpet -II,1511066,0.3821760500225076
17.3954169,77.9704156,4.29055357,1015,1,17.3923,77.9636,Chinchalpet -II,1511066,0.8019635717648013
17.3954169,77.9787489,4.29055357,1016,1,17.4003,77.9868,Athapur,1511068,1.0122384274337848
17.3954169,77.9870822,4.29055357,1017,1,17.4003,77.9868,Athapur,1511068,0.5438009753920865
17.3954169,77.9954156,4.29055357,1018,1,17.3887,77.9925,Gollaguda,1511049,0.8084258177416475
17.3954169,78.0037489,4.29055357,1019,1,17.3887,77.9925,Gollaguda,1511049,1.4080492683444903
17.3954169,78.01208220000002,4.29055357,1020,1,17.3994,78.0188,Poolapally,1511077,0.839204423036475
17.3954169,78.02041559999998,10.52800083,1021,1,17.3993,78.0191,Naraguda,1511084,0.4537861650246794
17.3954169,78.02874890000002,4.29055357,1022,1,17.3993,78.0191,Naraguda,1511084,1.11115153636129
17.3954169,78.0370822,4.29055357,1023,1,17.4093,78.0348,Gangada-II,1511053,1.5626072881651958
17.3870836,77.52874890000002,4.99255896,1024,1,17.421,77.5356,BAIMEDI TANDA,1510099,3.840751409669949
17.3870836,77.5370822,5.10385513,1025,1,17.4157,77.5502,URINTI TANDA,1510100,3.4731012411317574
17.3870836,77.5454156,4.28719568,1026,1,17.4157,77.5502,URINTI TANDA,1510100,3.2222392770121466
17.3870836,77.5537489,2.12681246,1027,1,17.4157,77.5502,URINTI TANDA,1510100,3.204202120654622
17.3870836,77.5620822,1.12823498,1028,1,17.4157,77.5502,URINTI TANDA,1510100,3.4226683317713884
17.3870836,77.57041559999998,1.99903691,1029,1,17.4157,77.5502,URINTI TANDA,1510100,3.8374618320772744
17.3870836,77.57874890000002,1.0407455,1030,1,17.4157,77.5502,URINTI TANDA,1510100,4.393313483016223
17.3870836,77.5870822,2.8034339,1031,1,17.3493,77.5957,INDUR II,1510085,4.299735575739636
17.3870836,77.5954156,2.65437007,1032,1,17.3493,77.5957,INDUR II,1510085,4.201453040956513
17.3870836,77.6037489,2.70734739,1033,1,17.3639,77.6326,RUDRAM,1510057,4.002448833843173
17.3870836,77.6120822,4.07602596,1034,1,17.3639,77.6326,RUDRAM,1510057,3.3743873763821446
17.3870836,77.6204156,3.47534823,1035,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,2.667339374510375
17.3870836,77.6287489,2.24210024,1036,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,1.819986162014167
17.3870836,77.63708220000002,4.20474195,1037,1,17.381425600000004,77.64484250000001,GOPALPUR,1510055,1.0363179986560354
17.3870836,77.64541559999998,3.94730902,1038,1,17.3844,77.6466,NAGULAPALLY I,1510059,0.323790485408933
17.3870836,77.65374890000002,4.29055357,1039,1,17.3844,77.6466,NAGULAPALLY I,1510059,0.8151846568400795
17.3870836,77.6620822,4.29055357,1040,1,17.3844,77.6466,NAGULAPALLY I,1510059,1.6697728678730368
17.3870836,77.6704156,4.29055357,1041,1,17.3925,77.6874,Mangraspally,1506122,1.9002299659640776
17.3870836,77.6787489,4.29055357,1042,1,17.3925,77.6874,Mangraspally,1506122,1.0979269862752665
17.3870836,77.6870822,4.29055357,1043,1,17.3925,77.6874,Mangraspally,1506122,0.603219557640997
17.3870836,77.69541559999998,4.29055357,1044,1,17.3925,77.6874,Mangraspally,1506122,1.0422007861024383
17.3870836,77.70374890000002,4.29055357,1045,1,17.3931,77.7106,Salbathapoor - I,1506098,0.9879583852052451
17.3870836,77.7120822,4.07602596,1046,1,17.3931,77.7106,Salbathapoor - I,1506098,0.6872327071792984
17.3870836,77.7204156,4.29055357,1047,1,17.3931,77.7106,Salbathapoor - I,1506098,1.2378987103748316
17.3870836,77.7287489,4.29055357,1048,1,17.3845,77.7361,ANNASAGER-1,1510061,0.8312806269512915
