271,11,5,2,0,2,2,1,0,0,0,0,1
269,11,3,2,1,0,0,1,1,1,0,0,2
272,16,1,5,3,1,2,0,0,0,0,0,3
271,10,4,4,3,1,2,0,1,0,0,2,4
269,9,4,2,3,1,1,0,0,1,0,0,5
266,11,6,0,8,1,0,1,1,1,1,0,1
260,11,5,5,0,1,2,1,0,1,1,0,2
263,10,7,3,2,0,1,1,2,1,0,0,3
282,12,4,4,2,4,4,2,1,1,0,0,4
257,14,7,1,1,0,1,1,0,0,0,0,5
278,8,3,2,2,2,0,0,2,0,0,0,1
275,11,4,1,3,2,2,1,1,0,0,1,2
270,8,5,5,4,1,1,0,0,0,0,0,3
259,8,9,5,0,2,2,1,1,1,0,0,4
260,11,2,5,2,0,0,3,1,0,0,0,5
282,12,3,1,1,0,0,0,0,1,0,0,1
256,12,5,3,2,2,1,1,0,1,0,1,2
283,11,2,2,1,2,0,1,0,0,0,0,3
274,12,2,3,2,1,1,1,0,2,0,1,4
278,14,4,1,4,1,0,0,1,0,0,0,5
275,6,4,3,1,0,1,0,0,1,0,1,1
272,9,8,3,5,0,0,2,0,0,3,0,2
278,4,3,3,1,0,1,0,0,0,0,1,3
292,6,5,2,1,0,0,4,0,1,0,0,4
272,9,5,1,2,1,1,0,0,0,1,0,5
281,9,6,2,1,1,0,3,0,0,0,0,1
277,7,2,4,3,3,1,0,0,1,0,0,2
269,11,2,3,0,2,1,0,0,2,0,3,3
264,16,7,2,1,0,0,1,0,1,0,0,4
259,10,5,3,2,1,1,0,0,0,0,0,5
273,12,6,1,1,2,1,0,3,0,0,0,1
268,8,3,2,2,2,0,0,0,0,0,0,2
273,17,5,4,3,1,1,0,0,0,1,0,3
280,13,3,3,0,0,1,1,1,0,0,0,4
263,11,3,3,0,0,2,0,1,0,0,0,5
261,12,4,2,2,0,0,0,0,1,0,0,1
260,12,2,1,1,3,0,1,1,0,0,2,2
261,14,0,3,1,1,0,0,0,1,0,0,3
273,5,9,4,1,2,0,2,1,1,1,0,4
268,12,6,2,1,2,1,0,1,0,0,1,5
276,9,2,1,1,1,0,1,1,1,0,0,1
264,17,4,4,2,2,3,1,1,0,0,0,2
268,13,4,5,2,1,0,0,0,0,0,0,3
273,10,4,3,1,0,0,1,2,0,3,1,4
275,8,6,2,1,1,2,1,0,0,0,0,5
279,11,5,2,0,1,1,0,0,0,0,0,1
266,9,2,4,0,0,1,2,0,1,1,0,2
275,9,11,4,1,2,0,2,0,0,0,1,3
269,11,1,3,4,4,0,0,0,1,1,0,4
285,7,1,3,1,2,1,2,0,0,0,0,5
