88,6,4,1,0,1,0,0,2,1,0,0
97,3,2,1,1,1,1,0,0,0,0,0
100,5,3,3,0,0,1,0,1,0,0,0
93,9,3,2,4,0,2,0,2,1,0,1
91,12,4,0,2,1,1,0,0,0,0,1
107,5,5,1,1,0,2,1,0,0,0,0
96,7,4,0,2,0,2,0,0,1,2,0
92,7,5,4,1,3,1,2,0,0,0,0
93,8,4,4,0,1,1,3,1,2,0,0
89,8,5,5,3,1,1,0,1,0,1,0
90,3,1,0,2,1,0,1,0,1,0,0
97,7,4,5,0,1,1,0,0,2,0,1
99,11,7,1,4,1,0,0,0,0,0,0
101,5,5,1,0,0,1,0,1,0,2,0
89,8,6,2,2,0,3,0,0,0,0,0
90,7,7,1,1,1,1,1,0,0,1,0
94,10,5,2,0,2,0,2,1,1,0,0
96,10,7,2,1,2,0,0,1,0,0,0
92,6,3,5,2,2,1,1,1,1,0,0
85,8,5,3,2,1,0,0,1,0,0,0
96,7,3,1,2,2,2,0,0,1,0,0
95,10,8,2,0,1,0,0,1,0,1,0
90,6,4,3,3,0,1,1,1,0,0,0
96,10,2,2,1,0,1,1,0,0,0,0
99,3,4,1,0,2,1,0,0,0,0,0
110,12,5,2,0,2,0,0,0,0,0,0
103,11,7,3,1,1,0,0,2,0,1,0
90,10,2,0,0,0,1,0,0,0,0,0
95,10,4,3,0,0,1,3,0,2,1,0
82,7,2,0,1,0,0,1,0,2,0,0
93,10,5,3,2,0,0,1,1,0,0,0
98,10,4,1,0,2,1,1,0,0,0,0
103,5,1,1,4,1,1,0,0,1,0,0
102,9,5,1,3,1,1,1,3,0,0,0
84,11,1,2,0,0,0,1,0,0,0,1
80,15,2,2,2,1,0,1,2,2,0,0
89,10,4,1,2,1,0,1,0,0,0,0
104,5,0,2,0,1,1,0,0,0,0,2
92,10,3,0,0,0,1,1,0,1,0,1
100,7,2,1,2,0,2,0,1,1,0,0
92,8,5,5,0,1,0,0,0,2,0,0
93,10,5,0,1,2,3,0,0,0,0,0
106,4,3,2,0,3,0,1,0,0,0,0
83,9,4,1,2,1,2,1,0,0,0,0
109,11,5,4,2,2,1,0,0,1,0,0
91,3,2,3,3,0,1,2,1,0,0,0
81,5,5,3,2,0,0,0,0,0,0,1
114,1,2,2,1,2,0,0,0,0,0,0
88,9,4,2,1,1,1,0,0,0,1,1
94,4,4,2,1,1,1,1,0,2,0,0
99,6,2,3,1,1,1,0,0,0,0,2
93,9,3,0,0,2,1,0,1,1,0,0
110,5,3,2,1,3,0,2,0,0,1,0
92,8,8,0,4,1,2,0,0,1,0,0
101,8,3,2,1,2,0,0,1,0,0,0
93,8,5,1,1,0,2,0,1,0,0,1
94,9,3,3,0,0,1,1,1,0,0,0
103,8,1,3,1,1,3,2,0,0,0,0
103,9,6,3,2,1,2,1,0,0,0,0
86,9,6,2,1,0,1,0,1,1,1,0
100,9,7,1,0,2,2,0,0,0,1,0
90,4,1,3,0,2,0,0,0,1,0,0
89,9,3,2,1,1,2,0,0,0,0,0
101,8,1,2,3,0,1,0,0,1,2,0
112,8,2,2,0,1,1,0,0,1,0,1
86,11,2,1,3,1,3,1,0,0,0,0
93,12,3,3,0,2,1,0,0,0,0,0
99,7,2,3,0,0,1,0,0,1,0,1
90,7,3,2,1,2,0,3,0,0,0,0
77,9,1,4,2,2,0,1,0,0,0,0
75,10,6,5,0,1,1,0,0,1,0,0
93,5,3,4,2,0,1,1,1,1,1,0
90,5,1,2,2,2,4,1,0,0,1,0
94,9,4,3,1,1,0,0,0,3,1,0
102,6,4,3,3,0,1,0,2,1,1,0
86,9,0,6,0,3,1,0,1,0,1,1
97,11,8,1,3,0,2,1,0,0,1,0
92,8,1,1,4,0,0,1,1,1,2,0
99,6,7,1,1,1,1,0,1,0,1,0
79,7,3,0,1,0,1,0,0,0,0,0
111,6,6,4,3,1,1,1,0,0,0,0
90,7,1,4,3,2,0,1,0,1,0,0
90,9,5,0,2,0,1,0,0,0,1,1
96,7,6,4,0,1,0,1,0,1,1,0
92,7,1,4,0,0,1,0,0,0,0,0
92,9,7,0,1,0,0,1,1,1,0,0
95,10,4,2,2,2,2,1,0,0,0,0
88,1,5,1,2,1,0,0,0,0,0,0
96,9,5,1,0,0,1,0,1,0,0,0
87,14,5,1,2,1,0,1,2,0,1,0
92,9,5,0,1,3,1,0,0,1,1,0
91,5,4,0,1,0,0,2,1,0,0,0
82,18,0,0,2,1,2,0,0,0,0,0
98,18,6,0,2,1,2,1,0,0,0,0
96,10,5,2,3,3,1,1,0,1,0,0
84,16,4,2,1,2,0,1,1,1,0,0
99,8,2,1,0,0,1,0,2,1,0,1
90,9,3,0,0,0,1,2,1,1,0,1
80,10,5,3,2,0,1,0,1,0,0,1
113,5,4,1,1,0,0,0,0,1,0,0
86,9,6,0,2,2,0,2,1,0,0,1
108,6,8,3,2,0,1,1,0,0,0,1
92,7,6,0,0,2,0,0,0,0,0,0
94,11,4,5,3,0,1,0,0,0,0,0
85,10,4,2,2,5,0,0,0,0,0,1
96,11,1,1,1,2,1,1,1,1,0,0
78,6,5,4,2,0,2,0,1,0,0,0
79,8,2,2,1,0,0,3,2,1,0,0
92,6,5,3,2,2,1,2,0,0,0,0
85,11,2,2,0,2,3,1,0,1,0,0
103,7,3,5,5,4,2,1,0,0,0,0
105,7,3,2,0,0,1,0,0,0,1,0
78,5,3,5,1,1,0,0,1,1,0,0
81,10,2,1,1,1,1,1,0,0,0,0
93,4,4,2,2,3,0,0,1,0,0,0
93,7,4,3,1,1,0,0,1,0,0,0
78,10,7,0,0,4,1,0,0,1,0,1
95,14,1,2,4,1,3,0,0,1,0,0
96,6,4,3,0,0,2,2,1,0,0,0
84,8,1,0,2,1,1,1,0,1,0,0
96,10,3,3,2,2,0,1,0,0,0,0
106,5,3,0,0,2,0,1,1,1,0,0
83,9,7,3,4,1,1,1,1,0,1,0
99,8,4,2,1,1,1,1,0,0,0,0
111,7,4,2,3,2,0,1,0,0,0,0
77,5,7,4,2,2,1,2,0,0,2,0
91,6,5,1,0,2,1,2,1,0,0,0
100,11,6,3,1,1,0,0,0,1,1,1
106,8,4,0,2,0,1,0,1,1,0,0
79,14,6,5,0,1,0,0,0,0,0,1
97,9,5,6,1,1,2,0,1,0,0,0
96,13,2,2,1,1,1,1,0,2,2,0
87,12,4,3,5,3,1,1,0,1,0,1
90,6,3,3,2,2,3,0,0,0,0,0
93,8,0,2,1,2,0,2,0,0,0,0
100,8,4,1,1,1,3,1,0,1,0,0
106,14,1,5,2,1,1,0,0,2,0,0
103,13,3,1,2,1,1,0,0,0,1,0
99,5,4,0,3,3,0,1,0,0,1,0
106,13,1,3,2,3,3,0,2,0,0,0
91,6,4,1,2,1,1,0,0,1,0,0
90,8,7,3,2,1,2,2,0,0,0,0
96,9,2,4,4,0,2,0,2,0,1,0
93,3,3,0,1,2,4,2,0,0,1,0
102,7,2,1,3,2,0,2,2,0,1,0
92,7,6,1,1,2,0,0,0,2,0,0
77,12,9,2,2,4,0,1,0,0,0,0
90,10,4,1,0,3,2,2,1,0,0,0
109,13,7,0,1,1,0,0,0,0,0,0
97,5,2,1,2,2,1,0,1,0,0,0
93,11,2,2,2,2,0,1,1,0,0,0
106,13,4,4,0,0,0,1,0,3,0,0
94,8,3,3,3,2,0,1,0,0,0,1
