AWC Latitude,AWC Longitude,AWC Name,AWC_ID,key,PHC_ID,Primary Health Centre Name,Primary Health Centre Location,Mandal,PHC Latitude,PHC Longitude,PHC Full Name,Distance
17.4951,77.9406,Enkathala - IV,1506038,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",5.300206450154664
17.462836199999998,77.8858529,Durgamchervu - I,1506039,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.184143295518431
17.4894,77.8394,Veerlapally,1506040,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.814052663054592
17.5559622,77.8521202,Kolkunda(Old),1506041,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.356671143789883
17.5572,77.8547,Ravulapally,1506042,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.25331495658048
17.5192,77.8918,Kaslabad,1506043,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",0.5315218510009487
17.4081,77.7414,Kothapally,1506044,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",2.660544742121193
17.4054,77.7614,Rampoor - I,1506045,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",2.8841695076082874
17.4213,77.7667,Enkepally,1506046,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",4.680310341507796
17.4299,77.75399999999999,Ennaram - I,1506047,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",5.096377782429669
17.4694,77.7929,Ravulapally - I,1506048,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",8.308998269701355
17.4753,77.7844,Thimmapoor,1506049,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",7.39862150315193
17.4747,77.7547,Peddapoor,1506050,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.231700547968982
17.4639,77.8036,Barwad - I,1506051,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",9.3242743103272
17.4496,77.7954,Barwad - II,1506052,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.980599267756673
17.4384,77.809,Mothkpally - I,1506053,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",9.031877219735026
17.438,77.8086,Nagsanpally,1506054,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.970617407917665
17.4214,77.7956,Karimpoor,1506055,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",6.730264311257864
17.4029,77.7847,Jinnaram,1506056,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",4.6517632247698
17.3974,77.7797,Kankanalpally,1506057,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.9188102497959503
17.4051,77.8206,Beerol,1506058,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.308320565202823
17.5369,77.7709,Marpally - IV,1506059,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.6896708715039896
17.5192,77.8918,Panchalingal - II,1506060,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",0.5315218510009487
17.5832,77.798,Patloor - I,1506061,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",0.4447572728688041
17.5873,77.7936,Patloor - II,1506062,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",0.9236074938742305
17.5853,77.791,Patloor - III,1506063,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",0.8719076416441095
17.5385,77.7697,Marpally - I,1506064,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.5199246323818436
17.5766,77.7647,Marpally - II,1506065,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",3.3854992139044517
17.5369,77.7709,Marpally - III,1506066,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.6896708715039896
17.5418,77.805,Kothlapoor - I,1506067,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",4.267240120373615
17.539,77.7636,Kothlapoor - II,1506068,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.13357426200698067
17.5167,77.7403,Kotmarpally - I,1506069,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",3.608008895223211
17.5148,77.7561,Kotmarpally - II,1506070,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",2.8642497089744836
17.608545499999998,77.78454649999999,Ghanapoor,1506071,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",3.472704054351732
17.6227,77.7605,Zhamshedpoor,1506072,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.137328203668321
17.5723,77.8232,Thumalapally,1506073,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",2.9407448172942443
17.5784,77.8591,Pilligundla,1506074,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.63722784156946
17.576,77.8544,Gundlamarpally,1506075,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.150086809656964
17.555,77.812,Panchalingal - I,1506076,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",3.178427838969227
17.622,77.8355,Komshetpally - I,1506077,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.281629671230975
17.6446,77.8222,Mogiligundkla,1506078,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",7.737958751523019
17.592,77.8213,Bilkal,1506079,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",2.975743489937856
17.5828,77.835,Dargulapally,1506080,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",4.098265777910118
17.442,77.7075,Bantaram - I,1506081,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",0.07208617359226835
17.4421,77.7051,Bantaram - II,1506082,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",0.2661997681545167
17.4228,77.7018,Edulapally,1506083,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",2.1491947787196897
17.4568,77.741,Yacharam,1506084,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",3.948564576175196
17.4386,77.7381,Sulthanpoor,1506085,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",3.2622657797767065
17.4593,77.7611,Malasomaram,1506086,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.0274698300648115
17.5261,77.7418,Buchanpally - I,1506087,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",2.8432253330804524
17.5248,77.7425,Buchanpally - III -1,1506088,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",2.857941791042163
17.5055,77.7107,Damasthapoor,1506089,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",6.854392933455858
17.4693,77.6543,Thurmamidi - I,1506090,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.4407696825895915
17.4692,77.6542,Thurmamidi - II,1506091,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.444713998132304
17.4698,77.6518,Thurmamidi - III,1506092,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.700332467776425
17.4591,77.6722,Baswapoor,1506093,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",4.231228791819776
17.461,77.6356,Bopunaram - I,1506094,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",7.932019605162002
17.4837,77.9021,Mallareddyguda,1506095,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",3.807127862496519
17.4386,77.7382,Nurullapoor,1506096,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",3.272827506168841
17.4088,77.6839,Rompally,1506097,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",4.400201835348249
17.3931,77.7106,Salbathapoor - I,1506098,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.8096078234124455
17.475249899999998,77.72821850000001,Kalkoda - I,1506099,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",4.364042410606559
17.475,77.7265,Kalkoda,1506100,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",4.250594529081476
17.5671,77.9204,RallagudpallyTanda,1506101,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.068064278305434
17.5516,77.9478,MakthaTanda,1506102,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.62999677073973
17.4563,77.8926,Velchal - II,1506103,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",6.819634310045154
17.5723,77.8232,NarsapoorTanda,1506104,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",2.9407448172942443
17.6435,77.8161,Komshetpally - II,1506105,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",7.417200357016228
17.4871,77.7202,Shapoor,1506106,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",5.262738342512626
17.3931,77.7106,Madwapoor,1506107,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.8096078234124455
17.3793,77.7761,Malshetpally,1506108,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.3140025898457024
17.602999999999998,77.8498,Mallikarjunagiri,1506109,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.226559920269931
17.5249,77.8427,Siripuram - III,1506110,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",5.762654444770935
17.4774,77.7743,Ravulapally - II,1506111,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",6.9413854991815604
17.5239,77.7412,Buchanpally - III -2,1506112,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",3.028187263142975
17.461696,77.72642990000001,Kalkoda - II,1506113,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",3.025966042191336
17.4753,77.7843,Kudgunta,1506114,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",7.395656590280095
17.4051,77.7614,Rampoor - II,1506115,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",2.857321768931025
17.4299,77.7541,Ennaram - II,1506116,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",5.106650578609153
17.4633,77.8004,Barwad - III,1506117,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",9.240633760350462
17.438,77.8086,Mothkpally - II,1506118,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",8.970617407917665
17.4481,77.7284,Bantaram - III,1506119,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",2.3422584416796486
17.4705,77.6524,Thurmamidi - IV,1506120,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.681693072308314
17.4609,77.6356,Bopunaram - II,1506121,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",7.928966106758337
17.3925,77.6874,Mangraspally,1506122,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",5.8350589528485175
17.3931,77.7106,Salbathapoor - II,1506123,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",3.8096078234124455
17.5493,77.9087,Mekavanampally-ll (Mini),1506124,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",3.763590250806891
17.5227,77.8965,Kaslabad Tanda (Mini),1506125,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",0.5762127342969443
17.5339,77.9325,Sudoduka Tanda (Mini),1506126,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",4.230335684429346
17.4817,77.8237,Pallegutta Tanda (Mini),1506127,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",8.686379118184883
17.5236,77.9416,Tekupally SC (Mini),1506128,1,8,Primary Health Centre,Mominpet,Mominpet,17.517518,77.89649200000001,"Primary Health Centre, Mominpet, Mominpet",4.830667574955609
17.4587,78.0107,Balreddyguda (Mini),1506129,1,9,Primary Health Centre,Nawabpet,Nawabpet,17.427463,77.962284,"Primary Health Centre, Nawabpet, Nawabpet",6.20028061511028
17.5397,77.7722,Marpally Tanda (Mini),1506130,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.7818210632646685
17.5663,77.7554,Kattepad Tanda (Mini),1506131,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",3.1785246483157006
17.6215,77.8352,Rampur (Mini),1506132,1,7,Primary Health Centre,Patloor,Marpally,17.579466,77.79649599999999,"Primary Health Centre, Patloor, Marpally",6.218859942383778
17.5031,77.7441,Gurramgattu Tanda (Mini),1506133,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",4.574616574483328
17.5363,77.7208,Jajjigubbadi Tanda (Mini),1506134,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",4.681045224046767
17.5055,77.7106,Damasthapur Tanda (Mini),1506135,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",6.863277310430861
17.5405,77.7729,Kothpalur Sc (Mini),1506136,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",0.8665152784267137
17.4251,77.6929,Nagaram Tanda (Mini),1506137,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",2.3789445280011536
17.4268,77.8348,Nagusanpally Tanda (Mini),1506138,1,21,Primary Health Centre,Kotepally,Kotepally,17.384470999999998,77.74534399999999,"Primary Health Centre, Kotepally, Kotepally",10.59452208418341
17.4696,77.7995,Barwad Tanda (Mini),1506139,1,4,Community Health Centre,Marpally,Marpally,17.539171,77.764847,"Community Health Centre, Marpally, Marpally",8.56440453469125
17.4776,77.75,Madgul Tanda (Mini),1506140,1,18,Primary Health Centre,Bantwaram,Bantwaram,17.441351899999997,77.70748370000001,"Primary Health Centre, Bantwaram, Bantwaram",6.048471928659617
17.1809,77.8777,Baharpet,1508001,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.4300245159564465
17.1793,77.8807,Indira nagar,1508002,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.0750730029381559
17.1733,77.8755,Premnagar,1508003,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.8405148623590253
17.1733,77.8756,Boiwada,1508004,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.8331213582356563
17.1744,77.8747,Munnurgeri,1508005,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.8255572605694012
17.1733,77.8756,Telugugeri,1508006,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.8331213582356563
17.1592,77.8733,Yerragaddapally,1508007,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",2.3191019157423822
17.1688,77.865,Sulthannagar,1508008,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",2.028219889329581
17.2039,77.8909,Mallemoniguda,1508009,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",2.9913485266445843
17.1886,77.9151,Nayamathnagar,1508010,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",3.782682923945319
17.1448,77.8707,Narayanapoor,1508011,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",3.926514819575446
17.1761,77.8824,Sulthanpoor,1508012,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.32397655377796303
17.2274,77.8727,Naskal - I,1508013,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",5.486599312165111
17.2258,77.87100000000001,Naskal - II,1508014,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",5.344153134399533
17.2301,77.8601,Bharkathpally,1508015,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.132241671097764
17.18,77.8803,Rukkumpally,1508016,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.16375108872430308
17.1968,77.8505,Chiguralpally,1508017,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",3.8168635096985777
17.2101,77.8262,Lakhnapoor,1508018,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.790651973342637
17.1667,77.8189,Govindapoor,1508019,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.734370094677668
17.1442,77.8604,Mittakodur - I,1508020,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",4.4187138464089655
17.2022,77.8116,Mittakodur - II,1508021,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",7.824656404117155
17.1535,77.8224,Rangampally I,1508022,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.8305699046220765
17.1533,77.8225,Rangampally II,1508023,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.8300532510947125
17.1653,77.8045,BhojyanaikTanda,1508024,1,23,Primary Health Centre,Bomraspet,Bomraspet,17.160565,77.739749,"Primary Health Centre, Bomraspet, Bomraspet",6.899482187233308
17.1596,77.8293,SondepoorTanda,1508025,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",5.892240445060711
17.1357,77.9514,Rapole - I,1508026,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",2.1838588281362012
17.1289,77.9329,Rapole - II,1508027,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",3.790933668401735
17.1255,77.9675,Chityal,1508028,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",0.13927848150254785
17.1162,77.9785,Thondapally,1508029,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",1.4249142052585273
17.1298,77.9799,Yabajiguda,1508030,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",1.369191765684383
17.1299,77.9208,Khudavanpoor,1508031,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",5.080605640040614
17.1291,77.9131,Jaffarpally,1508032,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",5.885475158655182
17.0941,77.9576,Syedpally,1508033,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",3.5645400404582315
17.1086,77.9426,Ravulapally,1508034,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",3.2505928892972435
17.1881,77.9448,Madharam - I,1508035,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.8542741723170435
17.137999999999998,77.9508,Madharam - II,1508036,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",2.3884959309680647
17.1881,77.9448,Basireddypally,1508037,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.8542741723170435
17.1991,77.9338,Rangapoor,1508038,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",6.04687868836967
17.1638,77.9097,Kalapoor,1508039,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",3.4673399413104784
17.1128,77.92399999999999,Raghavapoor,1508040,1,15,Primary Health Centre,Chityal,Pargi,17.124489800000003,77.96827490000001,"Primary Health Centre, Chityal, Pargi",4.8812867503497115
17.1812,77.8772,Syedmalkapoor,1508041,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",0.4926964896393679
17.1935,77.9207,NazeerabadTanda,1508042,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",4.52372209257466
17.1697,77.8412,Roopkhanpet - I,1508043,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",4.348456896742424
17.1697,77.8412,Roopkhanpet - II,1508044,1,2,Community Health Centre,Pargi,Pargi,17.178704,77.88103199999999,"Community Health Centre, Pargi, Pargi",4.348456896742424
17.1507,77.7459,Gadsingapoor,1508045,1,23,Primary Health Centre,Bomraspet,Bomraspet,17.160565,77.739749,"Primary Health Centre, Bomraspet, Bomraspet",1.2768604083101711
17.2032,77.7875,Ibrahimpoor,1508046,1,23,Primary Health Centre,Bomraspet,Bomraspet,17.160565,77.739749,"Primary Health Centre, Bomraspet, Bomraspet",6.943162786010378
17.2047,77.7727,RoopsinghTanda,1508047,1,23,Primary Health Centre,Bomraspet,Bomraspet,17.160565,77.739749,"Primary Health Centre, Bomraspet, Bomraspet",6.0280669109505265
17.1921,77.7866,MalkaipetTanda,1508048,1,23,Primary Health Centre,Bomraspet,Bomraspet,17.160565,77.739749,"Primary Health Centre, Bomraspet, Bomraspet",6.088412131745791
17.0865,77.8344,Doma - I,1508049,1,14,Primary Health Centre,Doma,Dome,17.090412,77.83654399999999,"Primary Health Centre, Doma, Dome",0.491068420440008
17.0884,77.8361,Doma - II,1508050,1,14,Primary Health Centre,Doma,Dome,17.090412,77.83654399999999,"Primary Health Centre, Doma, Dome",0.22864705807487834
17.0834,77.8327,Doma - III,1508051,1,14,Primary Health Centre,Doma,Dome,17.090412,77.83654399999999,"Primary Health Centre, Doma, Dome",0.880259519068243
17.0846,77.8417,Udhanraopally,1508052,1,14,Primary Health Centre,Doma,Dome,17.090412,77.83654399999999,"Primary Health Centre, Doma, Dome",0.8473349872178216
