336,15,8,0,1,0,4,1,0,0,0,0
333,20,2,6,1,2,0,0,1,0,0,0
319,22,9,8,1,1,2,1,1,0,0,1
342,12,5,1,1,2,0,1,0,0,0,1
335,13,4,3,1,3,1,3,0,2,0,0
355,6,0,0,0,2,0,0,1,0,0,1
348,5,4,4,1,1,0,1,0,1,0,0
329,14,7,9,3,1,1,1,0,0,0,0
303,23,17,9,4,6,2,1,0,0,0,0
296,19,22,9,6,3,3,4,0,1,1,1
344,9,7,2,2,0,0,0,0,1,0,0
354,4,3,3,0,0,0,1,0,0,0,0
309,17,18,7,6,4,1,1,1,1,0,0
357,4,1,0,2,1,0,0,0,0,0,0
317,21,8,6,6,2,2,0,2,0,0,0
354,5,3,1,0,1,0,0,1,0,0,0
357,3,1,1,1,1,0,0,0,0,0,1
339,15,5,1,0,0,2,2,0,1,0,0
299,20,9,15,16,3,1,1,0,0,1,0
350,4,6,1,0,1,1,0,2,0,0,0
330,21,5,2,1,0,2,0,1,1,1,0
350,8,0,3,3,1,0,0,0,0,0,0
354,5,0,3,1,2,0,0,0,0,0,0
356,6,0,2,0,0,0,0,0,0,0,1
336,10,7,1,4,3,2,0,1,1,0,0
329,21,6,3,1,3,0,1,0,0,0,0
329,14,10,3,2,1,2,0,2,0,0,0
325,19,10,2,2,1,3,2,1,0,0,0
341,8,8,3,1,1,0,0,0,0,3,0
319,24,6,10,1,0,1,0,1,0,1,1
358,2,2,0,0,0,0,1,0,1,0,0
353,7,1,0,1,3,0,0,0,0,0,0
349,8,3,2,0,3,0,0,0,0,0,0
353,6,3,2,0,0,1,0,0,0,0,0
335,18,4,1,3,0,1,1,0,0,1,0
352,7,2,0,0,1,0,1,0,1,1,0
341,13,4,3,1,1,0,0,1,0,0,0
332,15,5,5,4,1,1,2,0,0,0,0
320,24,4,5,4,2,1,1,1,0,1,0
317,19,15,3,3,1,2,1,0,1,0,2
340,12,6,2,2,0,2,0,1,0,0,0
354,4,2,0,1,1,0,3,0,0,0,0
341,12,4,2,2,2,0,2,0,0,0,0
305,28,21,4,2,1,1,1,0,2,0,0
344,11,4,1,0,1,1,2,1,0,0,0
342,13,2,1,2,1,1,1,2,0,0,0
338,14,5,4,2,2,0,0,0,0,0,0
350,7,2,1,1,1,1,1,1,0,0,0
362,1,1,0,0,0,1,0,0,0,0,0
328,21,5,5,3,0,0,0,1,2,0,0
357,2,4,0,0,0,2,0,0,0,0,0
350,6,3,2,1,1,1,0,0,0,0,1
