scenario_name,ss_mode,ss_replenishment_source,phc_replenishment_disrupt,annual_cce_disruptions,phc,ss,overall
baseline,periodic,dvs,0,0,0.39603960396039606,0.6039603960396039,0.8301369863013699
baseline,periodic,dvs,0,0,0.42950819672131146,0.5704918032786885,0.8356164383561644
baseline,periodic,dvs,0,0,0.4591194968553459,0.5408805031446541,0.8712328767123287
baseline,periodic,dvs,0,0,0.4560260586319218,0.5439739413680782,0.8410958904109589
baseline,periodic,dvs,0,0,0.43548387096774194,0.5645161290322581,0.8493150684931506
baseline,periodic,dvs,0,0,0.4105960264900662,0.5894039735099338,0.8273972602739726
baseline,periodic,dvs,0,0,0.4437299035369775,0.5562700964630225,0.852054794520548
baseline,periodic,dvs,0,0,0.45222929936305734,0.5477707006369427,0.8602739726027397
baseline,periodic,dvs,0,0,0.4392523364485981,0.5607476635514018,0.8794520547945206
baseline,periodic,dvs,0,0,0.43312101910828027,0.5668789808917197,0.8602739726027397
baseline,periodic,dvs,0,0,0.4262295081967213,0.5737704918032787,0.8356164383561644
baseline,periodic,dvs,0,0,0.44126984126984126,0.5587301587301587,0.863013698630137
baseline,periodic,dvs,0,0,0.4557377049180328,0.5442622950819672,0.8356164383561644
baseline,periodic,dvs,0,0,0.39805825242718446,0.6019417475728155,0.8465753424657534
baseline,periodic,dvs,0,0,0.4651898734177215,0.5348101265822784,0.8657534246575342
baseline,periodic,dvs,0,0,0.44871794871794873,0.5512820512820513,0.8547945205479452
baseline,periodic,dvs,0,0,0.45686900958466453,0.5431309904153354,0.8575342465753425
baseline,periodic,dvs,0,0,0.46006389776357826,0.5399361022364217,0.8575342465753425
baseline,periodic,dvs,0,0,0.4200626959247649,0.5799373040752351,0.873972602739726
baseline,periodic,dvs,0,0,0.44224422442244227,0.5577557755775577,0.8301369863013699
baseline,periodic,dvs,0,0,0.3968253968253968,0.6031746031746031,0.863013698630137
baseline,periodic,dvs,0,0,0.439873417721519,0.560126582278481,0.8657534246575342
baseline,periodic,dvs,0,0,0.4527687296416938,0.5472312703583062,0.8410958904109589
baseline,periodic,dvs,0,0,0.44370860927152317,0.5562913907284768,0.8273972602739726
baseline,periodic,dvs,0,0,0.4375,0.5625,0.8328767123287671
baseline,periodic,dvs,0,0,0.4258064516129032,0.5741935483870968,0.8493150684931506
baseline,periodic,dvs,0,0,0.4788273615635179,0.5211726384364821,0.8410958904109589
baseline,periodic,dvs,0,0,0.42394822006472493,0.5760517799352751,0.8465753424657534
baseline,periodic,dvs,0,0,0.43260188087774293,0.567398119122257,0.873972602739726
baseline,periodic,dvs,0,0,0.4308176100628931,0.5691823899371069,0.8712328767123287
baseline,periodic,dvs,0,0,0.3865814696485623,0.6134185303514377,0.8575342465753425
baseline,periodic,dvs,0,0,0.4391025641025641,0.5608974358974359,0.8547945205479452
baseline,periodic,dvs,0,0,0.4304635761589404,0.5695364238410596,0.8273972602739726
baseline,periodic,dvs,0,0,0.44554455445544555,0.5544554455445545,0.8301369863013699
baseline,periodic,dvs,0,0,0.4222222222222222,0.5777777777777777,0.863013698630137
baseline,periodic,dvs,0,0,0.43130990415335463,0.5686900958466453,0.8575342465753425
baseline,periodic,dvs,0,0,0.41830065359477125,0.5816993464052288,0.8383561643835616
baseline,periodic,dvs,0,0,0.3968253968253968,0.6031746031746031,0.863013698630137
baseline,periodic,dvs,0,0,0.4368932038834951,0.5631067961165048,0.8465753424657534
baseline,periodic,dvs,0,0,0.44551282051282054,0.5544871794871795,0.8547945205479452
baseline,periodic,dvs,0,0,0.42948717948717946,0.5705128205128205,0.8547945205479452
baseline,periodic,dvs,0,0,0.3904761904761905,0.6095238095238096,0.863013698630137
baseline,periodic,dvs,0,0,0.3862928348909657,0.6137071651090342,0.8794520547945206
baseline,periodic,dvs,0,0,0.43729903536977494,0.5627009646302251,0.852054794520548
baseline,periodic,dvs,0,0,0.4755700325732899,0.5244299674267101,0.8410958904109589
baseline,periodic,dvs,0,0,0.438871473354232,0.5611285266457681,0.873972602739726
baseline,periodic,dvs,0,0,0.4430379746835443,0.5569620253164557,0.8657534246575342
baseline,periodic,dvs,0,0,0.4249201277955272,0.5750798722044729,0.8575342465753425
baseline,periodic,dvs,0,0,0.40863787375415284,0.5913621262458472,0.8246575342465754
baseline,periodic,dvs,0,0,0.4253246753246753,0.5746753246753247,0.8438356164383561
baseline,periodic,dvs,0,0,0.40764331210191085,0.5923566878980892,0.8602739726027397
baseline,periodic,dvs,0,0,0.42857142857142855,0.5714285714285714,0.8438356164383561
baseline,periodic,dvs,0,0,0.4527687296416938,0.5472312703583062,0.8410958904109589
baseline,periodic,dvs,0,0,0.4426229508196721,0.5573770491803278,0.8356164383561644
baseline,periodic,dvs,0,0,0.43086816720257237,0.5691318327974276,0.852054794520548
baseline,periodic,dvs,0,0,0.44594594594594594,0.5540540540540541,0.810958904109589
baseline,periodic,dvs,0,0,0.4752475247524752,0.5247524752475248,0.8301369863013699
baseline,periodic,dvs,0,0,0.45980707395498394,0.5401929260450161,0.852054794520548
baseline,periodic,dvs,0,0,0.38333333333333336,0.6166666666666667,0.821917808219178
baseline,periodic,dvs,0,0,0.47039473684210525,0.5296052631578947,0.8328767123287671
baseline,periodic,dvs,0,0,0.41423948220064727,0.5857605177993528,0.8465753424657534
baseline,periodic,dvs,0,0,0.438871473354232,0.5611285266457681,0.873972602739726
baseline,periodic,dvs,0,0,0.42671009771986973,0.5732899022801303,0.8410958904109589
baseline,periodic,dvs,0,0,0.4201954397394137,0.5798045602605864,0.8410958904109589
baseline,periodic,dvs,0,0,0.4166666666666667,0.5833333333333334,0.8547945205479452
baseline,periodic,dvs,0,0,0.43870967741935485,0.5612903225806452,0.8493150684931506
baseline,periodic,dvs,0,0,0.5049180327868853,0.49508196721311476,0.8356164383561644
baseline,periodic,dvs,0,0,0.45483870967741935,0.5451612903225806,0.8493150684931506
baseline,periodic,dvs,0,0,0.4459016393442623,0.5540983606557377,0.8356164383561644
baseline,periodic,dvs,0,0,0.4723127035830619,0.5276872964169381,0.8410958904109589
baseline,periodic,dvs,0,0,0.39158576051779936,0.6084142394822006,0.8465753424657534
baseline,periodic,dvs,0,0,0.4426751592356688,0.5573248407643312,0.8602739726027397
baseline,periodic,dvs,0,0,0.43769968051118213,0.5623003194888179,0.8575342465753425
baseline,periodic,dvs,0,0,0.4119601328903654,0.5880398671096345,0.8246575342465754
baseline,periodic,dvs,0,0,0.4495114006514658,0.5504885993485342,0.8410958904109589
baseline,periodic,dvs,0,0,0.4634146341463415,0.5365853658536586,0.7863013698630137
baseline,periodic,dvs,0,0,0.4633333333333333,0.5366666666666666,0.821917808219178
baseline,periodic,dvs,0,0,0.4380952380952381,0.5619047619047619,0.863013698630137
baseline,periodic,dvs,0,0,0.4807692307692308,0.5192307692307693,0.8547945205479452
baseline,periodic,dvs,0,0,0.46153846153846156,0.5384615384615384,0.8547945205479452
baseline,periodic,dvs,0,0,0.4340836012861736,0.5659163987138264,0.852054794520548
baseline,periodic,dvs,0,0,0.42948717948717946,0.5705128205128205,0.8547945205479452
baseline,periodic,dvs,0,0,0.4637223974763407,0.5362776025236593,0.8684931506849315
baseline,periodic,dvs,0,0,0.41479099678456594,0.5852090032154341,0.852054794520548
baseline,periodic,dvs,0,0,0.42295081967213116,0.5770491803278689,0.8356164383561644
baseline,periodic,dvs,0,0,0.4411764705882353,0.5588235294117647,0.8383561643835616
baseline,periodic,dvs,0,0,0.43630573248407645,0.5636942675159236,0.8602739726027397
baseline,periodic,dvs,0,0,0.4192546583850932,0.5807453416149069,0.8821917808219178
baseline,continuous,phc,0,0,0.23391812865497075,0.7660818713450293,0.936986301369863
baseline,continuous,phc,0,0,0.23723723723723725,0.7627627627627628,0.9123287671232877
baseline,continuous,phc,0,0,0.23323615160349853,0.7667638483965015,0.9397260273972603
baseline,continuous,phc,0,0,0.21597633136094674,0.7840236686390533,0.9260273972602739
baseline,continuous,phc,0,0,0.24127906976744187,0.7587209302325582,0.9424657534246575
baseline,continuous,phc,0,0,0.20710059171597633,0.7928994082840237,0.9260273972602739
baseline,continuous,phc,0,0,0.22321428571428573,0.7767857142857143,0.9205479452054794
baseline,continuous,phc,0,0,0.24629080118694363,0.7537091988130564,0.9232876712328767
baseline,continuous,phc,0,0,0.2113095238095238,0.7886904761904762,0.9205479452054794
baseline,continuous,phc,0,0,0.19696969696969696,0.803030303030303,0.9041095890410958
baseline,continuous,phc,0,0,0.2289855072463768,0.7710144927536232,0.9452054794520548
baseline,continuous,phc,0,0,0.2,0.8,0.9178082191780822
baseline,continuous,phc,0,0,0.20588235294117646,0.7941176470588235,0.9315068493150684
baseline,continuous,phc,0,0,0.1976401179941003,0.8023598820058997,0.9287671232876712
baseline,continuous,phc,0,0,0.22189349112426035,0.7781065088757396,0.9260273972602739
baseline,continuous,phc,0,0,0.22485207100591717,0.7751479289940828,0.9260273972602739
baseline,continuous,phc,0,0,0.22740524781341107,0.7725947521865889,0.9397260273972603
baseline,continuous,phc,0,0,0.20353982300884957,0.7964601769911505,0.9287671232876712
baseline,continuous,phc,0,0,0.22023809523809523,0.7797619047619048,0.9205479452054794
baseline,continuous,phc,0,0,0.24477611940298508,0.755223880597015,0.9178082191780822
baseline,continuous,phc,0,0,0.23303834808259588,0.7669616519174042,0.9287671232876712
baseline,continuous,phc,0,0,0.22318840579710145,0.7768115942028986,0.9452054794520548
baseline,continuous,phc,0,0,0.20059880239520958,0.7994011976047904,0.915068493150685
baseline,continuous,phc,0,0,0.21739130434782608,0.782608695652174,0.9452054794520548
baseline,continuous,phc,0,0,0.21987951807228914,0.7801204819277109,0.9095890410958904
baseline,continuous,phc,0,0,0.24107142857142858,0.7589285714285714,0.9205479452054794
baseline,continuous,phc,0,0,0.21726190476190477,0.7827380952380952,0.9205479452054794
baseline,continuous,phc,0,0,0.21726190476190477,0.7827380952380952,0.9205479452054794
baseline,continuous,phc,0,0,0.24404761904761904,0.7559523809523809,0.9205479452054794
baseline,continuous,phc,0,0,0.2434017595307918,0.7565982404692082,0.9342465753424658
baseline,continuous,phc,0,0,0.19519519519519518,0.8048048048048048,0.9123287671232877
baseline,continuous,phc,0,0,0.22189349112426035,0.7781065088757396,0.9260273972602739
baseline,continuous,phc,0,0,0.23123123123123124,0.7687687687687688,0.9123287671232877
baseline,continuous,phc,0,0,0.23478260869565218,0.7652173913043478,0.9452054794520548
baseline,continuous,phc,0,0,0.1981981981981982,0.8018018018018018,0.9123287671232877
baseline,continuous,phc,0,0,0.2441860465116279,0.7558139534883721,0.9424657534246575
baseline,continuous,phc,0,0,0.21574344023323616,0.7842565597667639,0.9397260273972603
baseline,continuous,phc,0,0,0.22713864306784662,0.7728613569321534,0.9287671232876712
baseline,continuous,phc,0,0,0.24924924924924924,0.7507507507507507,0.9123287671232877
baseline,continuous,phc,0,0,0.2323529411764706,0.7676470588235295,0.9315068493150684
baseline,continuous,phc,0,0,0.22287390029325513,0.7771260997067448,0.9342465753424658
baseline,continuous,phc,0,0,0.26176470588235295,0.7382352941176471,0.9315068493150684
baseline,continuous,phc,0,0,0.21301775147928995,0.7869822485207101,0.9260273972602739
baseline,continuous,phc,0,0,0.2153392330383481,0.7846607669616519,0.9287671232876712
baseline,continuous,phc,0,0,0.25073746312684364,0.7492625368731564,0.9287671232876712
baseline,continuous,phc,0,0,0.21194029850746268,0.7880597014925373,0.9178082191780822
baseline,continuous,phc,0,0,0.24127906976744187,0.7587209302325582,0.9424657534246575
baseline,continuous,phc,0,0,0.2012012012012012,0.7987987987987988,0.9123287671232877
baseline,continuous,phc,0,0,0.21764705882352942,0.7823529411764706,0.9315068493150684
baseline,continuous,phc,0,0,0.24024024024024024,0.7597597597597597,0.9123287671232877
baseline,continuous,phc,0,0,0.22686567164179106,0.7731343283582089,0.9178082191780822
baseline,continuous,phc,0,0,0.21637426900584794,0.783625730994152,0.936986301369863
baseline,continuous,phc,0,0,0.20943952802359883,0.7905604719764012,0.9287671232876712
baseline,continuous,phc,0,0,0.23893805309734514,0.7610619469026548,0.9287671232876712
baseline,continuous,phc,0,0,0.2514792899408284,0.7485207100591716,0.9260273972602739
baseline,continuous,phc,0,0,0.21929824561403508,0.7807017543859649,0.936986301369863
baseline,continuous,phc,0,0,0.228486646884273,0.771513353115727,0.9232876712328767
baseline,continuous,phc,0,0,0.23546511627906977,0.7645348837209303,0.9424657534246575
baseline,continuous,phc,0,0,0.21238938053097345,0.7876106194690266,0.9287671232876712
baseline,continuous,phc,0,0,0.24924924924924924,0.7507507507507507,0.9123287671232877
baseline,continuous,phc,0,0,0.23738872403560832,0.7626112759643917,0.9232876712328767
baseline,continuous,phc,0,0,0.23546511627906977,0.7645348837209303,0.9424657534246575
baseline,continuous,phc,0,0,0.20298507462686566,0.7970149253731343,0.9178082191780822
baseline,continuous,phc,0,0,0.22965116279069767,0.7703488372093024,0.9424657534246575
baseline,continuous,phc,0,0,0.21428571428571427,0.7857142857142857,0.9205479452054794
baseline,continuous,phc,0,0,0.24127906976744187,0.7587209302325582,0.9424657534246575
baseline,continuous,phc,0,0,0.2182890855457227,0.7817109144542773,0.9287671232876712
baseline,continuous,phc,0,0,0.25970149253731345,0.7402985074626866,0.9178082191780822
baseline,continuous,phc,0,0,0.25507246376811593,0.744927536231884,0.9452054794520548
baseline,continuous,phc,0,0,0.22485207100591717,0.7751479289940828,0.9260273972602739
baseline,continuous,phc,0,0,0.21902017291066284,0.7809798270893372,0.9506849315068493
baseline,continuous,phc,0,0,0.22647058823529412,0.7735294117647059,0.9315068493150684
baseline,continuous,phc,0,0,0.2134502923976608,0.7865497076023392,0.936986301369863
baseline,continuous,phc,0,0,0.22781065088757396,0.772189349112426,0.9260273972602739
baseline,continuous,phc,0,0,0.22965116279069767,0.7703488372093024,0.9424657534246575
baseline,continuous,phc,0,0,0.22686567164179106,0.7731343283582089,0.9178082191780822
baseline,continuous,phc,0,0,0.21005917159763313,0.7899408284023669,0.9260273972602739
baseline,continuous,phc,0,0,0.2319277108433735,0.7680722891566265,0.9095890410958904
baseline,continuous,phc,0,0,0.23976608187134502,0.7602339181286549,0.936986301369863
baseline,continuous,phc,0,0,0.2261904761904762,0.7738095238095238,0.9205479452054794
baseline,continuous,phc,0,0,0.23809523809523808,0.7619047619047619,0.9205479452054794
baseline,continuous,phc,0,0,0.2326283987915408,0.7673716012084593,0.9068493150684932
baseline,continuous,phc,0,0,0.23323615160349853,0.7667638483965015,0.9397260273972603
baseline,continuous,phc,0,0,0.2434017595307918,0.7565982404692082,0.9342465753424658
baseline,continuous,phc,0,0,0.1836734693877551,0.8163265306122449,0.9397260273972603
baseline,continuous,phc,0,0,0.24096385542168675,0.7590361445783133,0.9095890410958904
baseline,continuous,phc,0,0,0.23423423423423423,0.7657657657657657,0.9123287671232877
baseline,continuous,phc,0,0,0.21176470588235294,0.788235294117647,0.9315068493150684
baseline,continuous,phc,0,0,0.23684210526315788,0.7631578947368421,0.936986301369863
baseline,continuous,phc,0,0,0.2188449848024316,0.7811550151975684,0.9013698630136986
baseline,continuous,phc,0,0,0.2012012012012012,0.7987987987987988,0.9123287671232877
baseline,continuous,phc,0,0,0.21764705882352942,0.7823529411764706,0.9315068493150684
baseline,continuous,phc,0,0,0.22580645161290322,0.7741935483870968,0.9342465753424658
baseline,continuous,phc,0,0,0.27696793002915454,0.7230320699708455,0.9397260273972603
baseline,continuous,phc,0,0,0.23076923076923078,0.7692307692307693,0.9260273972602739
baseline,continuous,phc,0,0,0.24629080118694363,0.7537091988130564,0.9232876712328767
baseline,continuous,phc,0,0,0.24926686217008798,0.750733137829912,0.9342465753424658
baseline,continuous,phc,0,0,0.22153846153846155,0.7784615384615384,0.8904109589041096
baseline,continuous,phc,0,0,0.27514792899408286,0.7248520710059172,0.9260273972602739
baseline,continuous,phc,0,0,0.22028985507246376,0.7797101449275362,0.9452054794520548
baseline,continuous,dvs,0,0,0.21301775147928995,0.7869822485207101,0.9260273972602739
baseline,continuous,dvs,0,0,0.21036585365853658,0.7896341463414634,0.8986301369863013
baseline,continuous,dvs,0,0,0.25806451612903225,0.7419354838709677,0.9342465753424658
baseline,continuous,dvs,0,0,0.22321428571428573,0.7767857142857143,0.9205479452054794
baseline,continuous,dvs,0,0,0.2323529411764706,0.7676470588235295,0.9315068493150684
baseline,continuous,dvs,0,0,0.21865889212827988,0.7813411078717201,0.9397260273972603
baseline,continuous,dvs,0,0,0.22485207100591717,0.7751479289940828,0.9260273972602739
baseline,continuous,dvs,0,0,0.23823529411764705,0.7617647058823529,0.9315068493150684
baseline,continuous,dvs,0,0,0.2099125364431487,0.7900874635568513,0.9397260273972603
baseline,continuous,dvs,0,0,0.23529411764705882,0.7647058823529411,0.9315068493150684
baseline,continuous,dvs,0,0,0.24107142857142858,0.7589285714285714,0.9205479452054794
baseline,continuous,dvs,0,0,0.23823529411764705,0.7617647058823529,0.9315068493150684
baseline,continuous,dvs,0,0,0.22580645161290322,0.7741935483870968,0.9342465753424658
baseline,continuous,dvs,0,0,0.22713864306784662,0.7728613569321534,0.9287671232876712
baseline,continuous,dvs,0,0,0.24705882352941178,0.7529411764705882,0.9315068493150684
baseline,continuous,dvs,0,0,0.25671641791044775,0.7432835820895523,0.9178082191780822
baseline,continuous,dvs,0,0,0.22023809523809523,0.7797619047619048,0.9205479452054794
baseline,continuous,dvs,0,0,0.21893491124260356,0.7810650887573964,0.9260273972602739
baseline,continuous,dvs,0,0,0.23410404624277456,0.7658959537572254,0.947945205479452
baseline,continuous,dvs,0,0,0.24260355029585798,0.757396449704142,0.9260273972602739
baseline,continuous,dvs,0,0,0.23529411764705882,0.7647058823529411,0.9315068493150684
baseline,continuous,dvs,0,0,0.2434017595307918,0.7565982404692082,0.9342465753424658
baseline,continuous,dvs,0,0,0.2680722891566265,0.7319277108433735,0.9095890410958904
baseline,continuous,dvs,0,0,0.23353293413173654,0.7664670658682635,0.915068493150685
baseline,continuous,dvs,0,0,0.2054380664652568,0.7945619335347432,0.9068493150684932
baseline,continuous,dvs,0,0,0.22713864306784662,0.7728613569321534,0.9287671232876712
baseline,continuous,dvs,0,0,0.2182890855457227,0.7817109144542773,0.9287671232876712
baseline,continuous,dvs,0,0,0.23765432098765432,0.7623456790123457,0.8876712328767123
