scenario_name,ss_mode,ss_replenishment_source,replenishmentdisruption,ccedisruption,phc,ss,overall
ccedisruption,periodic,phc,0,3,0.46557377,0.53442623,0.835616438
ccedisruption,periodic,phc,0,3,0.441077441,0.558922559,0.81369863
ccedisruption,periodic,phc,0,3,0.416382253,0.583617747,0.802739726
ccedisruption,periodic,phc,0,3,0.45276873,0.54723127,0.84109589
ccedisruption,periodic,phc,0,3,0.383561644,0.616438356,0.8
ccedisruption,periodic,phc,0,3,0.371794872,0.628205128,0.854794521
ccedisruption,periodic,phc,0,3,0.398089172,0.601910828,0.860273973
ccedisruption,periodic,phc,0,3,0.466887417,0.533112583,0.82739726
ccedisruption,periodic,phc,0,3,0.463087248,0.536912752,0.816438356
ccedisruption,periodic,phc,0,3,0.422222222,0.577777778,0.863013699
ccedisruption,periodic,phc,0,3,0.395833333,0.604166667,0.789041096
ccedisruption,periodic,phc,0,3,0.414141414,0.585858586,0.81369863
ccedisruption,periodic,phc,0,3,0.383275261,0.616724739,0.78630137
ccedisruption,periodic,phc,0,3,0.463722397,0.536277603,0.868493151
ccedisruption,periodic,phc,0,3,0.439739414,0.560260586,0.84109589
ccedisruption,periodic,phc,0,3,0.45276873,0.54723127,0.84109589
ccedisruption,periodic,phc,0,3,0.418604651,0.581395349,0.824657534
ccedisruption,periodic,phc,0,3,0.411371237,0.588628763,0.819178082
ccedisruption,periodic,phc,0,3,0.447811448,0.552188552,0.81369863
ccedisruption,periodic,phc,0,3,0.465986395,0.534013605,0.805479452
ccedisruption,periodic,phc,0,3,0.44,0.56,0.821917808
ccedisruption,periodic,phc,0,3,0.422222222,0.577777778,0.863013699
ccedisruption,periodic,phc,0,3,0.425806452,0.574193548,0.849315068
ccedisruption,periodic,phc,0,3,0.423452769,0.576547231,0.84109589
ccedisruption,periodic,phc,0,3,0.480645161,0.519354839,0.849315068
ccedisruption,periodic,phc,0,3,0.451178451,0.548821549,0.81369863
ccedisruption,periodic,phc,0,3,0.396721311,0.603278689,0.835616438
ccedisruption,periodic,phc,0,3,0.459283388,0.540716612,0.84109589
ccedisruption,periodic,phc,0,3,0.417763158,0.582236842,0.832876712
ccedisruption,periodic,phc,0,3,0.452145215,0.547854785,0.830136986
ccedisruption,periodic,phc,0,3,0.469594595,0.530405405,0.810958904
ccedisruption,periodic,phc,0,3,0.428093645,0.571906355,0.819178082
ccedisruption,periodic,phc,0,3,0.425806452,0.574193548,0.849315068
ccedisruption,periodic,phc,0,3,0.395104895,0.604895105,0.783561644
ccedisruption,periodic,phc,0,3,0.434343434,0.565656566,0.81369863
ccedisruption,periodic,phc,0,3,0.431438127,0.568561873,0.819178082
ccedisruption,periodic,phc,0,3,0.445182724,0.554817276,0.824657534
ccedisruption,periodic,phc,0,3,0.448387097,0.551612903,0.849315068
ccedisruption,periodic,phc,0,3,0.411960133,0.588039867,0.824657534
ccedisruption,periodic,phc,0,3,0.488673139,0.511326861,0.846575342
ccedisruption,periodic,phc,0,3,0.423728814,0.576271186,0.808219178
ccedisruption,periodic,phc,0,3,0.431372549,0.568627451,0.838356164
ccedisruption,periodic,phc,0,3,0.428093645,0.571906355,0.819178082
ccedisruption,periodic,phc,0,3,0.435064935,0.564935065,0.843835616
ccedisruption,periodic,phc,0,3,0.453642384,0.546357616,0.82739726
ccedisruption,periodic,phc,0,3,0.4,0.6,0.849315068
ccedisruption,periodic,phc,0,3,0.405144695,0.594855305,0.852054795
ccedisruption,periodic,phc,0,3,0.440972222,0.559027778,0.789041096
ccedisruption,periodic,phc,0,3,0.434027778,0.565972222,0.789041096
ccedisruption,periodic,phc,0,3,0.430463576,0.569536424,0.82739726
ccedisruption,periodic,phc,0,3,0.476973684,0.523026316,0.832876712
ccedisruption,periodic,phc,0,3,0.44295302,0.55704698,0.816438356
ccedisruption,periodic,phc,0,3,0.403174603,0.596825397,0.863013699
ccedisruption,periodic,phc,0,3,0.422442244,0.577557756,0.830136986
ccedisruption,periodic,phc,0,3,0.471760797,0.528239203,0.824657534
ccedisruption,periodic,phc,0,3,0.397394137,0.602605863,0.84109589
ccedisruption,periodic,phc,0,3,0.408304498,0.591695502,0.791780822
ccedisruption,periodic,phc,0,3,0.451104101,0.548895899,0.868493151
ccedisruption,periodic,phc,0,3,0.472131148,0.527868852,0.835616438
ccedisruption,periodic,phc,0,3,0.475884244,0.524115756,0.852054795
ccedisruption,periodic,phc,0,3,0.407407407,0.592592593,0.81369863
ccedisruption,periodic,phc,0,3,0.44966443,0.55033557,0.816438356
ccedisruption,periodic,phc,0,3,0.389067524,0.610932476,0.852054795
ccedisruption,periodic,phc,0,3,0.413680782,0.586319218,0.84109589
ccedisruption,periodic,phc,0,3,0.38869258,0.61130742,0.775342466
ccedisruption,periodic,phc,0,3,0.435810811,0.564189189,0.810958904
ccedisruption,periodic,phc,0,3,0.37012987,0.62987013,0.843835616
ccedisruption,periodic,phc,0,3,0.429967427,0.570032573,0.84109589
ccedisruption,periodic,phc,0,3,0.432692308,0.567307692,0.854794521
ccedisruption,periodic,phc,0,3,0.425742574,0.574257426,0.830136986
ccedisruption,periodic,phc,0,3,0.423312883,0.576687117,0.893150685
ccedisruption,periodic,phc,0,3,0.434504792,0.565495208,0.857534247
ccedisruption,periodic,phc,0,3,0.436893204,0.563106796,0.846575342
ccedisruption,periodic,phc,0,3,0.4375,0.5625,0.832876712
ccedisruption,periodic,phc,0,3,0.432343234,0.567656766,0.830136986
ccedisruption,periodic,phc,0,3,0.461279461,0.538720539,0.81369863
ccedisruption,periodic,phc,0,3,0.430463576,0.569536424,0.82739726
ccedisruption,periodic,phc,0,3,0.397306397,0.602693603,0.81369863
ccedisruption,periodic,phc,0,3,0.405940594,0.594059406,0.830136986
ccedisruption,periodic,phc,0,3,0.418300654,0.581699346,0.838356164
ccedisruption,periodic,phc,0,3,0.4,0.6,0.849315068
ccedisruption,periodic,phc,0,3,0.412337662,0.587662338,0.843835616
ccedisruption,periodic,phc,0,3,0.370860927,0.629139073,0.82739726
ccedisruption,periodic,phc,0,3,0.415584416,0.584415584,0.843835616
ccedisruption,periodic,phc,0,3,0.440397351,0.559602649,0.82739726
ccedisruption,periodic,phc,0,3,0.469387755,0.530612245,0.805479452
ccedisruption,periodic,phc,0,3,0.438871473,0.561128527,0.873972603
ccedisruption,periodic,phc,0,3,0.444067797,0.555932203,0.808219178
ccedisruption,periodic,phc,0,3,0.44,0.56,0.821917808
ccedisruption,periodic,phc,0,3,0.408496732,0.591503268,0.838356164
ccedisruption,periodic,phc,0,3,0.4204947,0.5795053,0.775342466
ccedisruption,periodic,phc,0,3,0.434640523,0.565359477,0.838356164
ccedisruption,periodic,phc,0,3,0.46366782,0.53633218,0.791780822
ccedisruption,periodic,phc,0,3,0.471380471,0.528619529,0.81369863
ccedisruption,periodic,phc,0,3,0.453333333,0.546666667,0.821917808
ccedisruption,periodic,phc,0,3,0.429054054,0.570945946,0.810958904
ccedisruption,periodic,phc,0,3,0.415224913,0.584775087,0.791780822
ccedisruption,periodic,phc,0,3,0.461290323,0.538709677,0.849315068
ccedisruption,periodic,phc,0,3,0.419463087,0.580536913,0.816438356
ccedisruption,periodic,phc,0,3,0.449324324,0.550675676,0.810958904
ccedisruption,periodic,phc,0,4,0.426229508,0.573770492,0.835616438
ccedisruption,periodic,phc,0,4,0.40192926,0.59807074,0.852054795
ccedisruption,periodic,phc,0,4,0.437908497,0.562091503,0.838356164
ccedisruption,periodic,phc,0,4,0.425605536,0.574394464,0.791780822
ccedisruption,periodic,phc,0,4,0.389438944,0.610561056,0.830136986
ccedisruption,periodic,phc,0,4,0.395424837,0.604575163,0.838356164
ccedisruption,periodic,phc,0,4,0.487012987,0.512987013,0.843835616
ccedisruption,periodic,phc,0,4,0.42295082,0.57704918,0.835616438
ccedisruption,periodic,phc,0,4,0.41509434,0.58490566,0.871232877
ccedisruption,periodic,phc,0,4,0.45819398,0.54180602,0.819178082
ccedisruption,periodic,phc,0,4,0.447712418,0.552287582,0.838356164
ccedisruption,periodic,phc,0,4,0.480286738,0.519713262,0.764383562
ccedisruption,periodic,phc,0,4,0.450657895,0.549342105,0.832876712
ccedisruption,periodic,phc,0,4,0.381877023,0.618122977,0.846575342
ccedisruption,periodic,phc,0,4,0.407407407,0.592592593,0.81369863
ccedisruption,periodic,phc,0,4,0.47,0.53,0.821917808
ccedisruption,periodic,phc,0,4,0.369337979,0.630662021,0.78630137
ccedisruption,periodic,phc,0,4,0.41503268,0.58496732,0.838356164
ccedisruption,periodic,phc,0,4,0.429042904,0.570957096,0.830136986
ccedisruption,periodic,phc,0,4,0.398648649,0.601351351,0.810958904
ccedisruption,periodic,phc,0,4,0.468227425,0.531772575,0.819178082
ccedisruption,periodic,phc,0,4,0.35395189,0.64604811,0.797260274
ccedisruption,periodic,phc,0,4,0.451612903,0.548387097,0.849315068
ccedisruption,periodic,phc,0,4,0.426666667,0.573333333,0.821917808
ccedisruption,periodic,phc,0,4,0.439739414,0.560260586,0.84109589
ccedisruption,periodic,phc,0,4,0.411184211,0.588815789,0.832876712
ccedisruption,periodic,phc,0,4,0.337837838,0.662162162,0.810958904
ccedisruption,periodic,phc,0,4,0.445544554,0.554455446,0.830136986
ccedisruption,periodic,phc,0,4,0.441935484,0.558064516,0.849315068
ccedisruption,periodic,phc,0,4,0.417857143,0.582142857,0.767123288
ccedisruption,periodic,phc,0,4,0.429530201,0.570469799,0.816438356
ccedisruption,periodic,phc,0,4,0.414715719,0.585284281,0.819178082
ccedisruption,periodic,phc,0,4,0.41025641,0.58974359,0.854794521
ccedisruption,periodic,phc,0,4,0.396721311,0.603278689,0.835616438
ccedisruption,periodic,phc,0,4,0.455445545,0.544554455,0.830136986
ccedisruption,periodic,phc,0,4,0.390572391,0.609427609,0.81369863
ccedisruption,periodic,phc,0,4,0.407643312,0.592356688,0.860273973
ccedisruption,periodic,phc,0,4,0.435810811,0.564189189,0.810958904
ccedisruption,periodic,phc,0,4,0.441780822,0.558219178,0.8
ccedisruption,periodic,phc,0,4,0.35472973,0.64527027,0.810958904
ccedisruption,periodic,phc,0,4,0.453947368,0.546052632,0.832876712
ccedisruption,periodic,phc,0,4,0.412903226,0.587096774,0.849315068
ccedisruption,periodic,phc,0,4,0.398119122,0.601880878,0.873972603
ccedisruption,periodic,phc,0,4,0.375862069,0.624137931,0.794520548
ccedisruption,periodic,phc,0,4,0.447183099,0.552816901,0.778082192
ccedisruption,periodic,phc,0,4,0.46779661,0.53220339,0.808219178
ccedisruption,periodic,phc,0,4,0.45890411,0.54109589,0.8
ccedisruption,periodic,phc,0,4,0.448630137,0.551369863,0.8
ccedisruption,periodic,phc,0,4,0.458041958,0.541958042,0.783561644
ccedisruption,periodic,phc,0,4,0.443686007,0.556313993,0.802739726
ccedisruption,periodic,phc,0,4,0.42295082,0.57704918,0.835616438
ccedisruption,periodic,phc,0,4,0.441860465,0.558139535,0.824657534
ccedisruption,periodic,phc,0,4,0.431438127,0.568561873,0.819178082
ccedisruption,periodic,phc,0,4,0.445578231,0.554421769,0.805479452
ccedisruption,periodic,phc,0,4,0.38245614,0.61754386,0.780821918
ccedisruption,periodic,phc,0,4,0.410169492,0.589830508,0.808219178
ccedisruption,periodic,phc,0,4,0.402027027,0.597972973,0.810958904
ccedisruption,periodic,phc,0,4,0.457236842,0.542763158,0.832876712
ccedisruption,periodic,phc,0,4,0.423197492,0.576802508,0.873972603
ccedisruption,periodic,phc,0,4,0.437299035,0.562700965,0.852054795
ccedisruption,periodic,phc,0,4,0.438943894,0.561056106,0.830136986
ccedisruption,periodic,phc,0,4,0.423452769,0.576547231,0.84109589
ccedisruption,periodic,phc,0,4,0.440677966,0.559322034,0.808219178
ccedisruption,periodic,phc,0,4,0.43902439,0.56097561,0.78630137
ccedisruption,periodic,phc,0,4,0.398671096,0.601328904,0.824657534
ccedisruption,periodic,phc,0,4,0.411960133,0.588039867,0.824657534
ccedisruption,periodic,phc,0,4,0.395017794,0.604982206,0.769863014
ccedisruption,periodic,phc,0,4,0.429054054,0.570945946,0.810958904
ccedisruption,periodic,phc,0,4,0.363321799,0.636678201,0.791780822
ccedisruption,periodic,phc,0,4,0.438709677,0.561290323,0.849315068
ccedisruption,periodic,phc,0,4,0.375404531,0.624595469,0.846575342
ccedisruption,periodic,phc,0,4,0.449511401,0.550488599,0.84109589
ccedisruption,periodic,phc,0,4,0.401315789,0.598684211,0.832876712
ccedisruption,periodic,phc,0,4,0.411575563,0.588424437,0.852054795
ccedisruption,periodic,phc,0,4,0.439189189,0.560810811,0.810958904
ccedisruption,periodic,phc,0,4,0.416666667,0.583333333,0.821917808
ccedisruption,periodic,phc,0,4,0.429032258,0.570967742,0.849315068
ccedisruption,periodic,phc,0,4,0.435643564,0.564356436,0.830136986
ccedisruption,periodic,phc,0,4,0.470779221,0.529220779,0.843835616
ccedisruption,periodic,phc,0,4,0.410596026,0.589403974,0.82739726
ccedisruption,periodic,phc,0,4,0.394039735,0.605960265,0.82739726
ccedisruption,periodic,phc,0,4,0.443333333,0.556666667,0.821917808
