365,0,0,0,0,0,0,0,0,0,0,0,1
364,1,0,0,0,0,0,0,0,0,0,0,2
364,0,0,0,1,0,0,0,0,0,0,0,3
360,3,0,0,1,0,0,0,0,0,0,0,4
359,2,4,0,0,0,0,0,0,0,0,0,5
364,1,0,0,0,0,0,0,0,0,0,0,1
365,0,0,0,0,0,0,0,0,0,0,0,2
363,1,0,0,0,0,0,0,0,1,0,0,3
359,5,1,0,0,0,0,0,0,0,0,0,4
362,1,1,1,0,0,0,0,0,0,0,0,5
365,0,0,0,0,0,0,0,0,0,0,0,1
363,0,1,0,0,1,0,0,0,0,0,0,2
361,2,1,1,0,0,0,0,0,0,0,0,3
358,3,0,0,1,1,0,0,0,1,0,0,4
358,2,3,0,0,1,0,0,0,0,0,1,5
363,1,1,0,0,0,0,0,0,0,0,0,1
365,0,0,0,0,0,0,0,0,0,0,0,2
361,3,1,0,0,0,0,0,0,0,0,0,3
359,5,0,0,0,0,1,0,0,0,0,0,4
362,3,0,0,0,0,0,0,0,0,0,0,5
360,3,1,0,0,0,0,0,0,1,0,0,1
365,0,0,0,0,0,0,0,0,0,0,0,2
358,3,2,0,0,0,0,1,1,0,0,0,3
358,6,0,0,0,0,0,0,0,0,0,1,4
356,6,2,0,0,0,0,0,0,1,0,0,5
365,0,0,0,0,0,0,0,0,0,0,0,1
363,2,0,0,0,0,0,0,0,0,0,0,2
359,3,1,0,0,1,1,0,0,0,0,0,3
363,2,0,0,0,0,0,0,0,0,0,0,4
359,3,0,0,0,1,2,0,0,0,0,0,5
365,0,0,0,0,0,0,0,0,0,0,0,1
362,1,1,1,0,0,0,0,0,0,0,0,2
363,2,0,0,0,0,0,0,0,0,0,0,3
363,0,0,1,1,0,0,0,0,0,0,0,4
361,2,1,1,0,0,0,0,0,0,0,0,5
363,1,0,0,0,0,0,1,0,0,0,0,1
363,1,0,1,0,0,0,0,0,0,0,0,2
360,1,3,0,1,0,0,0,0,0,0,0,3
358,5,0,0,0,2,0,0,0,0,0,0,4
358,2,1,1,1,1,0,1,0,0,0,0,5
364,1,0,0,0,0,0,0,0,0,0,0,1
363,2,0,0,0,0,0,0,0,0,0,0,2
365,0,0,0,0,0,0,0,0,0,0,0,3
364,0,0,0,0,1,0,0,0,0,0,0,4
362,3,0,0,0,0,0,0,0,0,0,0,5
365,0,0,0,0,0,0,0,0,0,0,0,1
365,0,0,0,0,0,0,0,0,0,0,0,2
364,1,0,0,0,0,0,0,0,0,0,0,3
363,1,0,0,0,0,0,0,1,0,0,0,4
364,0,1,0,0,0,0,0,0,0,0,0,5
